Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-03-2020,,,,,,,,
Gegevens beschikbaar:,25-02-2012,tot:,22-01-2020,,,,,,,,
Datum: ,08-03-2020,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B28B1389,002,,232673,488629,991,01-12-2011,01-12-2011,25-02-2012,,,,
B28B1389,002,,232673,488629,991,01-12-2011,25-02-2012,22-01-2020,1003,12,828,778


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B28B1389,002,14-10-2015,145,133,858,,,,,,
B28B1389,002,15-10-2015,144,132,859,,,,,,
B28B1389,002,16-10-2015,142,130,861,,,,,,
B28B1389,002,17-10-2015,137,125,866,,,,,,
B28B1389,002,18-10-2015,134,122,869,,,,,,
B28B1389,002,19-10-2015,133,121,870,,,,,,
B28B1389,002,20-10-2015,131,119,872,,,,,,
B28B1389,002,21-10-2015,130,118,873,,,,,,
B28B1389,002,22-10-2015,130,118,873,,,,,,
B28B1389,002,23-10-2015,131,119,872,,,,,,
B28B1389,002,24-10-2015,130,118,873,,,,,,
B28B1389,002,25-10-2015,133,121,870,,,,,,
B28B1389,002,26-10-2015,132,120,871,,,,,,
B28B1389,002,27-10-2015,132,120,871,,,,,,
B28B1389,002,28-10-2015,132,120,871,,,,,,
B28B1389,002,29-10-2015,135,123,868,,,,,,
B28B1389,002,30-10-2015,136,124,867,,,,,,
B28B1389,002,31-10-2015,136,124,867,,,,,,
B28B1389,002,01-11-2015,137,125,866,,,,,,
B28B1389,002,02-11-2015,137,125,866,,,,,,
B28B1389,002,03-11-2015,137,125,866,,,,,,
B28B1389,002,04-11-2015,138,126,865,,,,,,
B28B1389,002,05-11-2015,140,128,863,,,,,,
B28B1389,002,06-11-2015,139,127,864,,,,,,
B28B1389,002,07-11-2015,138,126,865,,,,,,
B28B1389,002,08-11-2015,137,125,866,,,,,,
B28B1389,002,09-11-2015,137,125,866,,,,,,
B28B1389,002,10-11-2015,136,124,867,,,,,,
B28B1389,002,11-11-2015,135,123,868,,,,,,
B28B1389,002,12-11-2015,136,124,867,,,,,,
B28B1389,002,13-11-2015,135,123,868,,,,,,
B28B1389,002,14-11-2015,134,122,869,,,,,,
B28B1389,002,15-11-2015,129,117,874,,,,,,
B28B1389,002,16-11-2015,124,112,879,,,,,,
B28B1389,002,17-11-2015,121,109,882,,,,,,
B28B1389,002,18-11-2015,119,107,884,,,,,,
B28B1389,002,19-11-2015,116,104,887,,,,,,
B28B1389,002,20-11-2015,112,100,891,,,,,,
B28B1389,002,21-11-2015,112,100,891,,,,,,
B28B1389,002,22-11-2015,113,101,890,,,,,,
B28B1389,002,23-11-2015,114,102,889,,,,,,
B28B1389,002,24-11-2015,110,98,893,,,,,,
B28B1389,002,25-11-2015,107,95,896,,,,,,
B28B1389,002,26-11-2015,108,96,895,,,,,,
B28B1389,002,27-11-2015,104,92,899,,,,,,
B28B1389,002,28-11-2015,106,94,897,,,,,,
B28B1389,002,29-11-2015,103,91,900,,,,,,
B28B1389,002,30-11-2015,98,86,905,,,,,,
B28B1389,002,01-12-2015,90,78,913,,,,,,
B28B1389,002,02-12-2015,85,73,918,,,,,,
B28B1389,002,03-12-2015,84,72,919,,,,,,
B28B1389,002,04-12-2015,87,75,916,,,,,,
B28B1389,002,05-12-2015,83,71,920,,,,,,
B28B1389,002,06-12-2015,86,74,917,,,,,,
B28B1389,002,07-12-2015,91,79,912,,,,,,
B28B1389,002,08-12-2015,89,77,914,,,,,,
B28B1389,002,09-12-2015,92,80,911,,,,,,
B28B1389,002,10-12-2015,87,75,916,,,,,,
B28B1389,002,11-12-2015,86,74,917,,,,,,
B28B1389,002,12-12-2015,85,73,918,,,,,,
B28B1389,002,13-12-2015,83,71,920,,,,,,
B28B1389,002,14-12-2015,80,68,923,,,,,,
B28B1389,002,15-12-2015,83,71,920,,,,,,
B28B1389,002,16-12-2015,83,71,920,,,,,,
B28B1389,002,17-12-2015,83,71,920,,,,,,
B28B1389,002,18-12-2015,85,73,918,,,,,,
B28B1389,002,19-12-2015,85,73,918,,,,,,
B28B1389,002,20-12-2015,86,74,917,,,,,,
B28B1389,002,21-12-2015,88,76,915,,,,,,
B28B1389,002,22-12-2015,83,71,920,,,,,,
B28B1389,002,23-12-2015,86,74,917,,,,,,
B28B1389,002,24-12-2015,83,71,920,,,,,,
B28B1389,002,25-12-2015,88,76,915,,,,,,
B28B1389,002,26-12-2015,89,77,914,,,,,,
B28B1389,002,27-12-2015,91,79,912,,,,,,
B28B1389,002,28-12-2015,91,79,912,,,,,,
B28B1389,002,29-12-2015,93,81,910,,,,,,
B28B1389,002,30-12-2015,93,81,910,,,,,,
B28B1389,002,31-12-2015,95,83,908,,,,,,
B28B1389,002,01-01-2016,97,85,906,,,,,,
B28B1389,002,02-01-2016,94,82,909,,,,,,
B28B1389,002,03-01-2016,93,81,910,,,,,,
B28B1389,002,04-01-2016,88,76,915,,,,,,
B28B1389,002,05-01-2016,88,76,915,,,,,,
B28B1389,002,06-01-2016,88,76,915,,,,,,
B28B1389,002,07-01-2016,86,74,917,,,,,,
B28B1389,002,08-01-2016,85,73,918,,,,,,
B28B1389,002,09-01-2016,81,69,922,,,,,,
B28B1389,002,10-01-2016,82,70,921,,,,,,
B28B1389,002,11-01-2016,83,71,920,,,,,,
B28B1389,002,12-01-2016,87,75,916,,,,,,
B28B1389,002,13-01-2016,93,81,910,,,,,,
B28B1389,002,14-01-2016,84,72,919,,,,,,
B28B1389,002,15-01-2016,84,72,919,,,,,,
B28B1389,002,16-01-2016,82,70,921,,,,,,
B28B1389,002,17-01-2016,84,72,919,,,,,,
B28B1389,002,18-01-2016,82,70,921,,,,,,
B28B1389,002,19-01-2016,85,73,918,,,,,,
B28B1389,002,20-01-2016,90,78,913,,,,,,
B28B1389,002,21-01-2016,92,80,911,,,,,,
B28B1389,002,22-01-2016,90,78,913,,,,,,
B28B1389,002,23-01-2016,93,81,910,,,,,,
B28B1389,002,24-01-2016,87,75,916,,,,,,
B28B1389,002,25-01-2016,85,73,918,,,,,,
B28B1389,002,26-01-2016,85,73,918,,,,,,
B28B1389,002,27-01-2016,86,74,917,,,,,,
B28B1389,002,28-01-2016,83,71,920,,,,,,
B28B1389,002,29-01-2016,75,63,928,,,,,,
B28B1389,002,30-01-2016,71,59,932,,,,,,
B28B1389,002,31-01-2016,69,57,934,,,,,,
B28B1389,002,01-02-2016,71,59,932,,,,,,
B28B1389,002,02-02-2016,70,58,933,,,,,,
B28B1389,002,03-02-2016,74,62,929,,,,,,
B28B1389,002,04-02-2016,74,62,929,,,,,,
B28B1389,002,05-02-2016,72,60,931,,,,,,
B28B1389,002,06-02-2016,70,58,933,,,,,,
B28B1389,002,07-02-2016,74,62,929,,,,,,
B28B1389,002,08-02-2016,71,59,932,,,,,,
B28B1389,002,09-02-2016,64,52,939,,,,,,
B28B1389,002,10-02-2016,63,51,940,,,,,,
B28B1389,002,11-02-2016,65,53,938,,,,,,
B28B1389,002,12-02-2016,64,52,939,,,,,,
B28B1389,002,13-02-2016,65,53,938,,,,,,
B28B1389,002,14-02-2016,68,56,935,,,,,,
B28B1389,002,15-02-2016,67,55,936,,,,,,
B28B1389,002,16-02-2016,68,56,935,,,,,,
B28B1389,002,17-02-2016,61,49,942,,,,,,
B28B1389,002,18-02-2016,68,56,935,,,,,,
B28B1389,002,19-02-2016,73,61,930,,,,,,
B28B1389,002,20-02-2016,70,58,933,,,,,,
B28B1389,002,21-02-2016,64,52,939,,,,,,
B28B1389,002,22-02-2016,60,48,943,,,,,,
B28B1389,002,23-02-2016,61,49,942,,,,,,
B28B1389,002,24-02-2016,64,52,939,,,,,,
B28B1389,002,25-02-2016,66,54,937,,,,,,
B28B1389,002,26-02-2016,69,57,934,,,,,,
B28B1389,002,27-02-2016,73,61,930,,,,,,
B28B1389,002,28-02-2016,78,66,925,,,,,,
B28B1389,002,29-02-2016,79,67,924,,,,,,
B28B1389,002,01-03-2016,76,64,927,,,,,,
B28B1389,002,02-03-2016,71,59,932,,,,,,
B28B1389,002,03-03-2016,73,61,930,,,,,,
B28B1389,002,04-03-2016,67,55,936,,,,,,
B28B1389,002,05-03-2016,64,52,939,,,,,,
B28B1389,002,06-03-2016,67,55,936,,,,,,
B28B1389,002,07-03-2016,71,59,932,,,,,,
B28B1389,002,08-03-2016,75,63,928,,,,,,
B28B1389,002,09-03-2016,73,61,930,,,,,,
B28B1389,002,10-03-2016,82,70,921,,,,,,
B28B1389,002,11-03-2016,83,71,920,,,,,,
B28B1389,002,12-03-2016,84,72,919,,,,,,
B28B1389,002,13-03-2016,86,74,917,,,,,,
B28B1389,002,14-03-2016,85,73,918,,,,,,
B28B1389,002,15-03-2016,85,73,918,,,,,,
B28B1389,002,16-03-2016,88,76,915,,,,,,
B28B1389,002,17-03-2016,88,76,915,,,,,,
B28B1389,002,18-03-2016,87,75,916,,,,,,
B28B1389,002,19-03-2016,90,78,913,,,,,,
B28B1389,002,20-03-2016,90,78,913,,,,,,
B28B1389,002,21-03-2016,90,78,913,,,,,,
B28B1389,002,22-03-2016,90,78,913,,,,,,
B28B1389,002,23-03-2016,91,79,912,,,,,,
B28B1389,002,24-03-2016,92,80,911,,,,,,
B28B1389,002,25-03-2016,91,79,912,,,,,,
B28B1389,002,26-03-2016,90,78,913,,,,,,
B28B1389,002,27-03-2016,90,78,913,,,,,,
B28B1389,002,28-03-2016,82,70,921,,,,,,
B28B1389,002,29-03-2016,91,79,912,,,,,,
B28B1389,002,30-03-2016,83,71,920,,,,,,
B28B1389,002,31-03-2016,83,71,920,,,,,,
B28B1389,002,01-04-2016,86,74,917,,,,,,
B28B1389,002,02-04-2016,85,73,918,,,,,,
B28B1389,002,03-04-2016,86,74,917,,,,,,
B28B1389,002,04-04-2016,87,75,916,,,,,,
B28B1389,002,05-04-2016,89,77,914,,,,,,
B28B1389,002,06-04-2016,89,77,914,,,,,,
B28B1389,002,07-04-2016,89,77,914,,,,,,
B28B1389,002,08-04-2016,90,78,913,,,,,,
B28B1389,002,09-04-2016,90,78,913,,,,,,
B28B1389,002,10-04-2016,94,82,909,,,,,,
B28B1389,002,11-04-2016,93,81,910,,,,,,
B28B1389,002,12-04-2016,94,82,909,,,,,,
B28B1389,002,13-04-2016,89,77,914,,,,,,
B28B1389,002,14-04-2016,89,77,914,,,,,,
B28B1389,002,15-04-2016,84,72,919,,,,,,
B28B1389,002,16-04-2016,82,70,921,,,,,,
B28B1389,002,17-04-2016,87,75,916,,,,,,
B28B1389,002,18-04-2016,87,75,916,,,,,,
B28B1389,002,19-04-2016,90,78,913,,,,,,
B28B1389,002,20-04-2016,92,80,911,,,,,,
B28B1389,002,21-04-2016,91,79,912,,,,,,
B28B1389,002,22-04-2016,93,81,910,,,,,,
B28B1389,002,23-04-2016,93,81,910,,,,,,
B28B1389,002,24-04-2016,94,82,909,,,,,,
B28B1389,002,25-04-2016,91,79,912,,,,,,
B28B1389,002,26-04-2016,84,72,919,,,,,,
B28B1389,002,27-04-2016,80,68,923,,,,,,
B28B1389,002,28-04-2016,79,67,924,,,,,,
B28B1389,002,29-04-2016,77,65,926,,,,,,
B28B1389,002,30-04-2016,78,66,925,,,,,,
B28B1389,002,01-05-2016,80,68,923,,,,,,
B28B1389,002,02-05-2016,80,68,923,,,,,,
B28B1389,002,03-05-2016,84,72,919,,,,,,
B28B1389,002,04-05-2016,87,75,916,,,,,,
B28B1389,002,05-05-2016,87,75,916,,,,,,
B28B1389,002,06-05-2016,87,75,916,,,,,,
B28B1389,002,07-05-2016,90,78,913,,,,,,
B28B1389,002,08-05-2016,93,81,910,,,,,,
B28B1389,002,09-05-2016,95,83,908,,,,,,
B28B1389,002,10-05-2016,96,84,907,,,,,,
B28B1389,002,11-05-2016,97,85,906,,,,,,
B28B1389,002,12-05-2016,98,86,905,,,,,,
B28B1389,002,13-05-2016,101,89,902,,,,,,
B28B1389,002,14-05-2016,104,92,899,,,,,,
B28B1389,002,15-05-2016,105,93,898,,,,,,
B28B1389,002,16-05-2016,106,94,897,,,,,,
B28B1389,002,17-05-2016,106,94,897,,,,,,
B28B1389,002,18-05-2016,106,94,897,,,,,,
B28B1389,002,19-05-2016,110,98,893,,,,,,
B28B1389,002,20-05-2016,110,98,893,,,,,,
B28B1389,002,21-05-2016,110,98,893,,,,,,
B28B1389,002,22-05-2016,111,99,892,,,,,,
B28B1389,002,23-05-2016,107,95,896,,,,,,
B28B1389,002,24-05-2016,105,93,898,,,,,,
B28B1389,002,25-05-2016,105,93,898,,,,,,
B28B1389,002,26-05-2016,107,95,896,,,,,,
B28B1389,002,27-05-2016,108,96,895,,,,,,
B28B1389,002,28-05-2016,109,97,894,,,,,,
B28B1389,002,29-05-2016,109,97,894,,,,,,
B28B1389,002,30-05-2016,109,97,894,,,,,,
B28B1389,002,31-05-2016,110,98,893,,,,,,
B28B1389,002,01-06-2016,110,98,893,,,,,,
B28B1389,002,02-06-2016,110,98,893,,,,,,
B28B1389,002,03-06-2016,111,99,892,,,,,,
B28B1389,002,04-06-2016,113,101,890,,,,,,
B28B1389,002,05-06-2016,115,103,888,,,,,,
B28B1389,002,06-06-2016,116,104,887,,,,,,
B28B1389,002,07-06-2016,117,105,886,,,,,,
B28B1389,002,08-06-2016,118,106,885,,,,,,
B28B1389,002,09-06-2016,120,108,883,,,,,,
B28B1389,002,10-06-2016,121,109,882,,,,,,
B28B1389,002,11-06-2016,123,111,880,,,,,,
B28B1389,002,12-06-2016,123,111,880,,,,,,
B28B1389,002,13-06-2016,120,108,883,,,,,,
B28B1389,002,14-06-2016,122,110,881,,,,,,
B28B1389,002,15-06-2016,123,111,880,,,,,,
B28B1389,002,16-06-2016,124,112,879,,,,,,
B28B1389,002,17-06-2016,125,113,878,,,,,,
B28B1389,002,18-06-2016,126,114,877,,,,,,
B28B1389,002,19-06-2016,127,115,876,,,,,,
B28B1389,002,20-06-2016,125,113,878,,,,,,
B28B1389,002,21-06-2016,124,112,879,,,,,,
B28B1389,002,22-06-2016,119,107,884,,,,,,
B28B1389,002,23-06-2016,116,104,887,,,,,,
B28B1389,002,24-06-2016,116,104,887,,,,,,
B28B1389,002,25-06-2016,115,103,888,,,,,,
B28B1389,002,26-06-2016,114,102,889,,,,,,
B28B1389,002,27-06-2016,113,101,890,,,,,,
B28B1389,002,28-06-2016,112,100,891,,,,,,
B28B1389,002,29-06-2016,114,102,889,,,,,,
B28B1389,002,30-06-2016,115,103,888,,,,,,
B28B1389,002,01-07-2016,116,104,887,,,,,,
B28B1389,002,02-07-2016,117,105,886,,,,,,
B28B1389,002,03-07-2016,116,104,887,,,,,,
B28B1389,002,04-07-2016,117,105,886,,,,,,
B28B1389,002,05-07-2016,117,105,886,,,,,,
B28B1389,002,06-07-2016,121,109,882,,,,,,
B28B1389,002,07-07-2016,122,110,881,,,,,,
B28B1389,002,08-07-2016,122,110,881,,,,,,
B28B1389,002,09-07-2016,125,113,878,,,,,,
B28B1389,002,10-07-2016,124,112,879,,,,,,
B28B1389,002,11-07-2016,127,115,876,,,,,,
B28B1389,002,12-07-2016,123,111,880,,,,,,
B28B1389,002,13-07-2016,122,110,881,,,,,,
B28B1389,002,14-07-2016,124,112,879,,,,,,
B28B1389,002,15-07-2016,126,114,877,,,,,,
B28B1389,002,16-07-2016,127,115,876,,,,,,
B28B1389,002,17-07-2016,128,116,875,,,,,,
B28B1389,002,18-07-2016,130,118,873,,,,,,
B28B1389,002,19-07-2016,131,119,872,,,,,,
B28B1389,002,20-07-2016,130,118,873,,,,,,
B28B1389,002,21-07-2016,134,122,869,,,,,,
B28B1389,002,22-07-2016,121,109,882,,,,,,
B28B1389,002,23-07-2016,115,103,888,,,,,,
B28B1389,002,24-07-2016,114,102,889,,,,,,
B28B1389,002,25-07-2016,115,103,888,,,,,,
B28B1389,002,26-07-2016,116,104,887,,,,,,
B28B1389,002,27-07-2016,117,105,886,,,,,,
B28B1389,002,28-07-2016,118,106,885,,,,,,
B28B1389,002,29-07-2016,118,106,885,,,,,,
B28B1389,002,30-07-2016,119,107,884,,,,,,
B28B1389,002,31-07-2016,117,105,886,,,,,,
B28B1389,002,01-08-2016,115,103,888,,,,,,
B28B1389,002,02-08-2016,112,100,891,,,,,,
B28B1389,002,03-08-2016,111,99,892,,,,,,
B28B1389,002,04-08-2016,112,100,891,,,,,,
B28B1389,002,05-08-2016,114,102,889,,,,,,
B28B1389,002,06-08-2016,115,103,888,,,,,,
B28B1389,002,07-08-2016,117,105,886,,,,,,
B28B1389,002,08-08-2016,119,107,884,,,,,,
B28B1389,002,09-08-2016,121,109,882,,,,,,
B28B1389,002,10-08-2016,121,109,882,,,,,,
B28B1389,002,11-08-2016,120,108,883,,,,,,
B28B1389,002,12-08-2016,118,106,885,,,,,,
B28B1389,002,13-08-2016,116,104,887,,,,,,
B28B1389,002,14-08-2016,116,104,887,,,,,,
B28B1389,002,15-08-2016,118,106,885,,,,,,
B28B1389,002,16-08-2016,119,107,884,,,,,,
B28B1389,002,17-08-2016,120,108,883,,,,,,
B28B1389,002,18-08-2016,122,110,881,,,,,,
B28B1389,002,19-08-2016,125,113,878,,,,,,
B28B1389,002,20-08-2016,127,115,876,,,,,,
B28B1389,002,21-08-2016,129,117,874,,,,,,
B28B1389,002,22-08-2016,130,118,873,,,,,,
B28B1389,002,23-08-2016,131,119,872,,,,,,
B28B1389,002,24-08-2016,131,119,872,,,,,,
B28B1389,002,25-08-2016,132,120,871,,,,,,
B28B1389,002,26-08-2016,136,124,867,,,,,,
B28B1389,002,27-08-2016,135,123,868,,,,,,
B28B1389,002,28-08-2016,136,124,867,,,,,,
B28B1389,002,29-08-2016,139,127,864,,,,,,
B28B1389,002,30-08-2016,140,128,863,,,,,,
B28B1389,002,31-08-2016,140,128,863,,,,,,
B28B1389,002,01-09-2016,142,130,861,,,,,,
B28B1389,002,02-09-2016,142,130,861,,,,,,
B28B1389,002,03-09-2016,142,130,861,,,,,,
B28B1389,002,04-09-2016,141,129,862,,,,,,
B28B1389,002,05-09-2016,145,133,858,,,,,,
B28B1389,002,06-09-2016,145,133,858,,,,,,
B28B1389,002,07-09-2016,145,133,858,,,,,,
B28B1389,002,08-09-2016,144,132,859,,,,,,
B28B1389,002,09-09-2016,148,136,855,,,,,,
B28B1389,002,10-09-2016,148,136,855,,,,,,
B28B1389,002,11-09-2016,150,138,853,,,,,,
B28B1389,002,12-09-2016,150,138,853,,,,,,
B28B1389,002,13-09-2016,151,139,852,,,,,,
B28B1389,002,14-09-2016,153,141,850,,,,,,
B28B1389,002,15-09-2016,153,141,850,,,,,,
B28B1389,002,16-09-2016,154,142,849,,,,,,
B28B1389,002,17-09-2016,156,144,847,,,,,,
B28B1389,002,18-09-2016,156,144,847,,,,,,
B28B1389,002,19-09-2016,158,146,845,,,,,,
B28B1389,002,20-09-2016,158,146,845,,,,,,
B28B1389,002,21-09-2016,160,148,843,,,,,,
B28B1389,002,22-09-2016,161,149,842,,,,,,
B28B1389,002,23-09-2016,163,151,840,,,,,,
B28B1389,002,24-09-2016,163,151,840,,,,,,
B28B1389,002,25-09-2016,164,152,839,,,,,,
B28B1389,002,26-09-2016,167,155,836,,,,,,
B28B1389,002,27-09-2016,168,156,835,,,,,,
B28B1389,002,28-09-2016,169,157,834,,,,,,
B28B1389,002,29-09-2016,168,156,835,,,,,,
B28B1389,002,30-09-2016,169,157,834,,,,,,
B28B1389,002,01-10-2016,168,156,835,,,,,,
B28B1389,002,02-10-2016,169,157,834,,,,,,
B28B1389,002,03-10-2016,171,159,832,,,,,,
B28B1389,002,04-10-2016,172,160,831,,,,,,
B28B1389,002,05-10-2016,172,160,831,,,,,,
B28B1389,002,06-10-2016,172,160,831,,,,,,
B28B1389,002,07-10-2016,174,162,829,,,,,,
B28B1389,002,08-10-2016,176,164,827,,,,,,
B28B1389,002,09-10-2016,177,165,826,,,,,,
B28B1389,002,10-10-2016,178,166,825,,,,,,
B28B1389,002,11-10-2016,178,166,825,,,,,,
B28B1389,002,12-10-2016,180,168,823,,,,,,
B28B1389,002,13-10-2016,180,168,823,,,,,,
B28B1389,002,14-10-2016,181,169,822,,,,,,
B28B1389,002,15-10-2016,184,172,819,,,,,,
B28B1389,002,16-10-2016,185,173,818,,,,,,
B28B1389,002,17-10-2016,186,174,817,,,,,,
B28B1389,002,18-10-2016,186,174,817,,,,,,
B28B1389,002,19-10-2016,180,168,823,,,,,,
B28B1389,002,20-10-2016,173,161,830,,,,,,
B28B1389,002,21-10-2016,170,158,833,,,,,,
B28B1389,002,22-10-2016,168,156,835,,,,,,
B28B1389,002,23-10-2016,168,156,835,,,,,,
B28B1389,002,24-10-2016,169,157,834,,,,,,
B28B1389,002,25-10-2016,171,159,832,,,,,,
B28B1389,002,26-10-2016,172,160,831,,,,,,
B28B1389,002,27-10-2016,172,160,831,,,,,,
B28B1389,002,28-10-2016,173,161,830,,,,,,
B28B1389,002,29-10-2016,174,162,829,,,,,,
B28B1389,002,30-10-2016,174,162,829,,,,,,
B28B1389,002,31-10-2016,175,163,828,,,,,,
B28B1389,002,01-11-2016,176,164,827,,,,,,
B28B1389,002,02-11-2016,176,164,827,,,,,,
B28B1389,002,03-11-2016,178,166,825,,,,,,
B28B1389,002,04-11-2016,177,165,826,,,,,,
B28B1389,002,05-11-2016,177,165,826,,,,,,
B28B1389,002,06-11-2016,179,167,824,,,,,,
B28B1389,002,07-11-2016,181,169,822,,,,,,
B28B1389,002,08-11-2016,176,164,827,,,,,,
B28B1389,002,09-11-2016,174,162,829,,,,,,
B28B1389,002,10-11-2016,174,162,829,,,,,,
B28B1389,002,11-11-2016,177,165,826,,,,,,
B28B1389,002,12-11-2016,175,163,828,,,,,,
B28B1389,002,13-11-2016,176,164,827,,,,,,
B28B1389,002,14-11-2016,176,164,827,,,,,,
B28B1389,002,15-11-2016,174,162,829,,,,,,
B28B1389,002,16-11-2016,170,158,833,,,,,,
B28B1389,002,17-11-2016,166,154,837,,,,,,
B28B1389,002,18-11-2016,159,147,844,,,,,,
B28B1389,002,19-11-2016,157,145,846,,,,,,
B28B1389,002,20-11-2016,151,139,852,,,,,,
B28B1389,002,21-11-2016,152,140,851,,,,,,
B28B1389,002,22-11-2016,152,140,851,,,,,,
B28B1389,002,23-11-2016,150,138,853,,,,,,
B28B1389,002,24-11-2016,149,137,854,,,,,,
B28B1389,002,25-11-2016,148,136,855,,,,,,
B28B1389,002,26-11-2016,147,135,856,,,,,,
B28B1389,002,27-11-2016,148,136,855,,,,,,
B28B1389,002,28-11-2016,149,137,854,,,,,,
B28B1389,002,29-11-2016,148,136,855,,,,,,
B28B1389,002,30-11-2016,148,136,855,,,,,,
B28B1389,002,01-12-2016,148,136,855,,,,,,
B28B1389,002,02-12-2016,149,137,854,,,,,,
B28B1389,002,03-12-2016,149,137,854,,,,,,
B28B1389,002,04-12-2016,149,137,854,,,,,,
B28B1389,002,05-12-2016,150,138,853,,,,,,
B28B1389,002,06-12-2016,152,140,851,,,,,,
B28B1389,002,07-12-2016,152,140,851,,,,,,
B28B1389,002,08-12-2016,152,140,851,,,,,,
B28B1389,002,09-12-2016,153,141,850,,,,,,
B28B1389,002,10-12-2016,153,141,850,,,,,,
B28B1389,002,11-12-2016,152,140,851,,,,,,
B28B1389,002,12-12-2016,151,139,852,,,,,,
B28B1389,002,13-12-2016,149,137,854,,,,,,
B28B1389,002,14-12-2016,149,137,854,,,,,,
B28B1389,002,15-12-2016,149,137,854,,,,,,
B28B1389,002,16-12-2016,149,137,854,,,,,,
B28B1389,002,17-12-2016,149,137,854,,,,,,
B28B1389,002,18-12-2016,148,136,855,,,,,,
B28B1389,002,19-12-2016,148,136,855,,,,,,
B28B1389,002,20-12-2016,148,136,855,,,,,,
B28B1389,002,21-12-2016,149,137,854,,,,,,
B28B1389,002,22-12-2016,149,137,854,,,,,,
B28B1389,002,23-12-2016,148,136,855,,,,,,
B28B1389,002,24-12-2016,147,135,856,,,,,,
B28B1389,002,25-12-2016,147,135,856,,,,,,
B28B1389,002,26-12-2016,147,135,856,,,,,,
B28B1389,002,27-12-2016,148,136,855,,,,,,
B28B1389,002,28-12-2016,146,134,857,,,,,,
B28B1389,002,29-12-2016,144,132,859,,,,,,
B28B1389,002,30-12-2016,145,133,858,,,,,,
B28B1389,002,31-12-2016,145,133,858,,,,,,
B28B1389,002,01-01-2017,144,132,859,,,,,,
B28B1389,002,02-01-2017,147,135,856,,,,,,
B28B1389,002,03-01-2017,145,133,858,,,,,,
B28B1389,002,04-01-2017,145,133,858,,,,,,
B28B1389,002,05-01-2017,147,135,856,,,,,,
B28B1389,002,06-01-2017,146,134,857,,,,,,
B28B1389,002,07-01-2017,145,133,858,,,,,,
B28B1389,002,08-01-2017,147,135,856,,,,,,
B28B1389,002,09-01-2017,144,132,859,,,,,,
B28B1389,002,10-01-2017,144,132,859,,,,,,
B28B1389,002,11-01-2017,141,129,862,,,,,,
B28B1389,002,12-01-2017,142,130,861,,,,,,
B28B1389,002,13-01-2017,141,129,862,,,,,,
B28B1389,002,14-01-2017,137,125,866,,,,,,
B28B1389,002,15-01-2017,134,122,869,,,,,,
B28B1389,002,16-01-2017,132,120,871,,,,,,
B28B1389,002,17-01-2017,131,119,872,,,,,,
B28B1389,002,18-01-2017,129,117,874,,,,,,
B28B1389,002,19-01-2017,128,116,875,,,,,,
B28B1389,002,20-01-2017,128,116,875,,,,,,
B28B1389,002,21-01-2017,128,116,875,,,,,,
B28B1389,002,22-01-2017,128,116,875,,,,,,
B28B1389,002,23-01-2017,129,117,874,,,,,,
B28B1389,002,24-01-2017,131,119,872,,,,,,
B28B1389,002,25-01-2017,130,118,873,,,,,,
B28B1389,002,26-01-2017,130,118,873,,,,,,
B28B1389,002,27-01-2017,131,119,872,,,,,,
B28B1389,002,28-01-2017,132,120,871,,,,,,
B28B1389,002,29-01-2017,133,121,870,,,,,,
B28B1389,002,30-01-2017,130,118,873,,,,,,
B28B1389,002,31-01-2017,131,119,872,,,,,,
B28B1389,002,01-02-2017,128,116,875,,,,,,
B28B1389,002,02-02-2017,128,116,875,,,,,,
B28B1389,002,03-02-2017,128,116,875,,,,,,
B28B1389,002,04-02-2017,127,115,876,,,,,,
B28B1389,002,05-02-2017,128,116,875,,,,,,
B28B1389,002,06-02-2017,129,117,874,,,,,,
B28B1389,002,07-02-2017,126,114,877,,,,,,
B28B1389,002,08-02-2017,128,116,875,,,,,,
B28B1389,002,09-02-2017,126,114,877,,,,,,
B28B1389,002,10-02-2017,126,114,877,,,,,,
B28B1389,002,11-02-2017,127,115,876,,,,,,
B28B1389,002,12-02-2017,129,117,874,,,,,,
B28B1389,002,13-02-2017,128,116,875,,,,,,
B28B1389,002,14-02-2017,128,116,875,,,,,,
B28B1389,002,15-02-2017,128,116,875,,,,,,
B28B1389,002,16-02-2017,126,114,877,,,,,,
B28B1389,002,17-02-2017,126,114,877,,,,,,
B28B1389,002,18-02-2017,126,114,877,,,,,,
B28B1389,002,19-02-2017,125,113,878,,,,,,
B28B1389,002,20-02-2017,124,112,879,,,,,,
B28B1389,002,21-02-2017,125,113,878,,,,,,
