Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-03-2020,,,,,,,,
B28F1490,002,18-02-2017,84,28,1992,,,,,,
B28F1490,002,19-02-2017,85,29,1991,,,,,,
B28F1490,002,20-02-2017,86,30,1990,,,,,,
B28F1490,002,21-02-2017,77,21,1999,,,,,,
B28F1490,002,22-02-2017,72,16,2004,,,,,,
B28F1490,002,23-02-2017,60,4,2016,,,,,,
B28F1490,002,24-02-2017,61,5,2015,,,,,,
B28F1490,002,25-02-2017,62,6,2014,,,,,,
B28F1490,002,26-02-2017,63,7,2013,,,,,,
B28F1490,002,27-02-2017,65,9,2011,,,,,,
B28F1490,002,28-02-2017,64,8,2012,,,,,,
B28F1490,002,01-03-2017,65,9,2011,,,,,,
B28F1490,002,02-03-2017,63,7,2013,,,,,,
B28F1490,002,03-03-2017,64,8,2012,,,,,,
B28F1490,002,04-03-2017,66,10,2010,,,,,,
B28F1490,002,05-03-2017,65,9,2011,,,,,,
B28F1490,002,06-03-2017,66,10,2010,,,,,,
B28F1490,002,07-03-2017,66,10,2010,,,,,,
B28F1490,002,08-03-2017,66,10,2010,,,,,,
B28F1490,002,09-03-2017,63,7,2013,,,,,,
B28F1490,002,10-03-2017,66,10,2010,,,,,,
B28F1490,002,11-03-2017,68,12,2008,,,,,,
B28F1490,002,12-03-2017,69,13,2007,,,,,,
B28F1490,002,13-03-2017,72,16,2004,,,,,,
B28F1490,002,14-03-2017,73,17,2003,,,,,,
B28F1490,002,15-03-2017,75,19,2001,,,,,,
B28F1490,002,16-03-2017,76,20,2000,,,,,,
B28F1490,002,17-03-2017,77,21,1999,,,,,,
B28F1490,002,18-03-2017,70,14,2006,,,,,,
B28F1490,002,19-03-2017,69,13,2007,,,,,,
B28F1490,002,20-03-2017,68,12,2008,,,,,,
B28F1490,002,21-03-2017,66,10,2010,,,,,,
B28F1490,002,22-03-2017,69,13,2007,,,,,,
B28F1490,002,23-03-2017,72,16,2004,,,,,,
B28F1490,002,24-03-2017,74,18,2002,,,,,,
B28F1490,002,25-03-2017,76,20,2000,,,,,,
B28F1490,002,26-03-2017,78,22,1998,,,,,,
B28F1490,002,27-03-2017,81,25,1995,,,,,,
B28F1490,002,28-03-2017,83,27,1993,,,,,,
B28F1490,002,29-03-2017,84,28,1992,,,,,,
B28F1490,002,30-03-2017,86,30,1990,,,,,,
B28F1490,002,31-03-2017,87,31,1989,,,,,,
B28F1490,002,01-04-2017,88,32,1988,,,,,,
B28F1490,002,02-04-2017,90,34,1986,,,,,,
B28F1490,002,03-04-2017,91,35,1985,,,,,,
B28F1490,002,04-04-2017,93,37,1983,,,,,,
B28F1490,002,05-04-2017,94,38,1982,,,,,,
B28F1490,002,06-04-2017,95,39,1981,,,,,,
B28F1490,002,07-04-2017,96,40,1980,,,,,,
B28F1490,002,08-04-2017,97,41,1979,,,,,,
B28F1490,002,09-04-2017,99,43,1977,,,,,,
B28F1490,002,10-04-2017,100,44,1976,,,,,,
B28F1490,002,11-04-2017,101,45,1975,,,,,,
B28F1490,002,12-04-2017,100,44,1976,,,,,,
B28F1490,002,13-04-2017,95,39,1981,,,,,,
B28F1490,002,14-04-2017,98,42,1978,,,,,,
B28F1490,002,15-04-2017,99,43,1977,,,,,,
B28F1490,002,16-04-2017,102,46,1974,,,,,,
B28F1490,002,17-04-2017,102,46,1974,,,,,,
B28F1490,002,18-04-2017,102,46,1974,,,,,,
B28F1490,002,19-04-2017,104,48,1972,,,,,,
B28F1490,002,20-04-2017,105,49,1971,,,,,,
B28F1490,002,21-04-2017,105,49,1971,,,,,,
B28F1490,002,22-04-2017,105,49,1971,,,,,,
B28F1490,002,23-04-2017,106,50,1970,,,,,,
B28F1490,002,24-04-2017,106,50,1970,,,,,,
B28F1490,002,25-04-2017,99,43,1977,,,,,,
B28F1490,002,26-04-2017,103,47,1973,,,,,,
B28F1490,002,27-04-2017,105,49,1971,,,,,,
B28F1490,002,28-04-2017,107,51,1969,,,,,,
B28F1490,002,29-04-2017,108,52,1968,,,,,,
B28F1490,002,30-04-2017,108,52,1968,,,,,,
B28F1490,002,01-05-2017,111,55,1965,,,,,,
B28F1490,002,02-05-2017,111,55,1965,,,,,,
B28F1490,002,03-05-2017,103,47,1973,,,,,,
B28F1490,002,04-05-2017,107,51,1969,,,,,,
B28F1490,002,05-05-2017,106,50,1970,,,,,,
B28F1490,002,06-05-2017,108,52,1968,,,,,,
B28F1490,002,07-05-2017,112,56,1964,,,,,,
B28F1490,002,08-05-2017,113,57,1963,,,,,,
B28F1490,002,09-05-2017,115,59,1961,,,,,,
B28F1490,002,10-05-2017,115,59,1961,,,,,,
B28F1490,002,11-05-2017,117,61,1959,,,,,,
B28F1490,002,12-05-2017,117,61,1959,,,,,,
B28F1490,002,13-05-2017,119,63,1957,,,,,,
B28F1490,002,14-05-2017,121,65,1955,,,,,,
B28F1490,002,15-05-2017,123,67,1953,,,,,,
B28F1490,002,16-05-2017,125,69,1951,,,,,,
B28F1490,002,17-05-2017,127,71,1949,,,,,,
B28F1490,002,18-05-2017,128,72,1948,,,,,,
B28F1490,002,19-05-2017,128,72,1948,,,,,,
B28F1490,002,20-05-2017,130,74,1946,,,,,,
B28F1490,002,21-05-2017,131,75,1945,,,,,,
B28F1490,002,22-05-2017,133,77,1943,,,,,,
B28F1490,002,23-05-2017,136,80,1940,,,,,,
B28F1490,002,24-05-2017,138,82,1938,,,,,,
B28F1490,002,25-05-2017,140,84,1936,,,,,,
B28F1490,002,26-05-2017,143,87,1933,,,,,,
B28F1490,002,27-05-2017,147,91,1929,,,,,,
B28F1490,002,28-05-2017,147,91,1929,,,,,,
B28F1490,002,29-05-2017,150,94,1926,,,,,,
B28F1490,002,30-05-2017,154,98,1922,,,,,,
B28F1490,002,31-05-2017,157,101,1919,,,,,,
B28F1490,002,01-06-2017,160,104,1916,,,,,,
B28F1490,002,02-06-2017,164,108,1912,,,,,,
B28F1490,002,03-06-2017,166,110,1910,,,,,,
B28F1490,002,04-06-2017,168,112,1908,,,,,,
B28F1490,002,05-06-2017,170,114,1906,,,,,,
B28F1490,002,06-06-2017,171,115,1905,,,,,,
B28F1490,002,07-06-2017,172,116,1904,,,,,,
B28F1490,002,08-06-2017,174,118,1902,,,,,,
B28F1490,002,09-06-2017,167,111,1909,,,,,,
B28F1490,002,10-06-2017,172,116,1904,,,,,,
B28F1490,002,11-06-2017,177,121,1899,,,,,,
B28F1490,002,12-06-2017,178,122,1898,,,,,,
B28F1490,002,13-06-2017,180,124,1896,,,,,,
B28F1490,002,14-06-2017,183,127,1893,,,,,,
B28F1490,002,15-06-2017,186,130,1890,,,,,,
B28F1490,002,16-06-2017,187,131,1889,,,,,,
B28F1490,002,17-06-2017,188,132,1888,,,,,,
B28F1490,002,18-06-2017,191,135,1885,,,,,,
B28F1490,002,19-06-2017,193,137,1883,,,,,,
B28F1490,002,20-06-2017,195,139,1881,,,,,,
B28F1490,002,21-06-2017,197,141,1879,,,,,,
B28F1490,002,22-06-2017,200,144,1876,,,,,,
B28F1490,002,23-06-2017,201,145,1875,,,,,,
B28F1490,002,24-06-2017,201,145,1875,,,,,,
B28F1490,002,25-06-2017,198,142,1878,,,,,,
B28F1490,002,26-06-2017,198,142,1878,,,,,,
B28F1490,002,27-06-2017,203,147,1873,,,,,,
B28F1490,002,28-06-2017,201,145,1875,,,,,,
B28F1490,002,29-06-2017,197,141,1879,,,,,,
B28F1490,002,30-06-2017,186,130,1890,,,,,,
B28F1490,002,01-07-2017,183,127,1893,,,,,,
B28F1490,002,02-07-2017,182,126,1894,,,,,,
B28F1490,002,03-07-2017,185,129,1891,,,,,,
B28F1490,002,04-07-2017,188,132,1888,,,,,,
B28F1490,002,05-07-2017,190,134,1886,,,,,,
B28F1490,002,06-07-2017,194,138,1882,,,,,,
B28F1490,002,07-07-2017,197,141,1879,,,,,,
B28F1490,002,08-07-2017,199,143,1877,,,,,,
B28F1490,002,09-07-2017,201,145,1875,,,,,,
B28F1490,002,10-07-2017,203,147,1873,,,,,,
B28F1490,002,11-07-2017,191,135,1885,,,,,,
B28F1490,002,12-07-2017,164,108,1912,,,,,,
B28F1490,002,13-07-2017,164,108,1912,,,,,,
B28F1490,002,14-07-2017,167,111,1909,,,,,,
B28F1490,002,15-07-2017,167,111,1909,,,,,,
B28F1490,002,16-07-2017,167,111,1909,,,,,,
B28F1490,002,17-07-2017,169,113,1907,,,,,,
B28F1490,002,18-07-2017,173,117,1903,,,,,,
B28F1490,002,19-07-2017,178,122,1898,,,,,,
B28F1490,002,20-07-2017,177,121,1899,,,,,,
B28F1490,002,21-07-2017,181,125,1895,,,,,,
B28F1490,002,22-07-2017,184,128,1892,,,,,,
B28F1490,002,23-07-2017,177,121,1899,,,,,,
B28F1490,002,24-07-2017,170,114,1906,,,,,,
B28F1490,002,25-07-2017,167,111,1909,,,,,,
B28F1490,002,26-07-2017,160,104,1916,,,,,,
B28F1490,002,27-07-2017,163,107,1913,,,,,,
B28F1490,002,28-07-2017,167,111,1909,,,,,,
B28F1490,002,29-07-2017,169,113,1907,,,,,,
B28F1490,002,30-07-2017,171,115,1905,,,,,,
B28F1490,002,31-07-2017,163,107,1913,,,,,,
B28F1490,002,01-08-2017,167,111,1909,,,,,,
B28F1490,002,02-08-2017,170,114,1906,,,,,,
B28F1490,002,03-08-2017,171,115,1905,,,,,,
B28F1490,002,04-08-2017,175,119,1901,,,,,,
B28F1490,002,05-08-2017,177,121,1899,,,,,,
B28F1490,002,06-08-2017,176,120,1900,,,,,,
B28F1490,002,07-08-2017,179,123,1897,,,,,,
B28F1490,002,08-08-2017,181,125,1895,,,,,,
B28F1490,002,09-08-2017,181,125,1895,,,,,,
B28F1490,002,10-08-2017,184,128,1892,,,,,,
B28F1490,002,11-08-2017,182,126,1894,,,,,,
B28F1490,002,12-08-2017,177,121,1899,,,,,,
B28F1490,002,13-08-2017,176,120,1900,,,,,,
B28F1490,002,14-08-2017,179,123,1897,,,,,,
B28F1490,002,15-08-2017,182,126,1894,,,,,,
B28F1490,002,16-08-2017,147,91,1929,,,,,,
B28F1490,002,17-08-2017,150,94,1926,,,,,,
B28F1490,002,18-08-2017,149,93,1927,,,,,,
B28F1490,002,19-08-2017,141,85,1935,,,,,,
B28F1490,002,20-08-2017,137,81,1939,,,,,,
B28F1490,002,21-08-2017,142,86,1934,,,,,,
B28F1490,002,22-08-2017,147,91,1929,,,,,,
B28F1490,002,23-08-2017,152,96,1924,,,,,,
B28F1490,002,24-08-2017,155,99,1921,,,,,,
B28F1490,002,25-08-2017,158,102,1918,,,,,,
B28F1490,002,26-08-2017,160,104,1916,,,,,,
B28F1490,002,27-08-2017,164,108,1912,,,,,,
B28F1490,002,28-08-2017,167,111,1909,,,,,,
B28F1490,002,29-08-2017,171,115,1905,,,,,,
B28F1490,002,30-08-2017,170,114,1906,,,,,,
B28F1490,002,31-08-2017,160,104,1916,,,,,,
B28F1490,002,01-09-2017,161,105,1915,,,,,,
B28F1490,002,02-09-2017,164,108,1912,,,,,,
B28F1490,002,03-09-2017,166,110,1910,,,,,,
B28F1490,002,04-09-2017,169,113,1907,,,,,,
B28F1490,002,05-09-2017,171,115,1905,,,,,,
B28F1490,002,06-09-2017,165,109,1911,,,,,,
B28F1490,002,07-09-2017,160,104,1916,,,,,,
B28F1490,002,08-09-2017,151,95,1925,,,,,,
B28F1490,002,09-09-2017,123,67,1953,,,,,,
B28F1490,002,10-09-2017,115,59,1961,,,,,,
B28F1490,002,11-09-2017,125,69,1951,,,,,,
B28F1490,002,12-09-2017,129,73,1947,,,,,,
B28F1490,002,13-09-2017,116,60,1960,,,,,,
B28F1490,002,14-09-2017,122,66,1954,,,,,,
B28F1490,002,15-09-2017,112,56,1964,,,,,,
B28F1490,002,16-09-2017,112,56,1964,,,,,,
B28F1490,002,17-09-2017,118,62,1958,,,,,,
B28F1490,002,18-09-2017,121,65,1955,,,,,,
B28F1490,002,19-09-2017,119,63,1957,,,,,,
B28F1490,002,20-09-2017,122,66,1954,,,,,,
B28F1490,002,21-09-2017,127,71,1949,,,,,,
B28F1490,002,22-09-2017,131,75,1945,,,,,,
B28F1490,002,23-09-2017,133,77,1943,,,,,,
B28F1490,002,24-09-2017,134,78,1942,,,,,,
B28F1490,002,25-09-2017,135,79,1941,,,,,,
B28F1490,002,26-09-2017,136,80,1940,,,,,,
B28F1490,002,27-09-2017,137,81,1939,,,,,,
B28F1490,002,28-09-2017,138,82,1938,,,,,,
B28F1490,002,29-09-2017,138,82,1938,,,,,,
B28F1490,002,30-09-2017,104,48,1972,,,,,,
B28F1490,002,01-10-2017,83,27,1993,,,,,,
B28F1490,002,02-10-2017,88,32,1988,,,,,,
B28F1490,002,03-10-2017,93,37,1983,,,,,,
B28F1490,002,04-10-2017,98,42,1978,,,,,,
B28F1490,002,05-10-2017,86,30,1990,,,,,,
B28F1490,002,06-10-2017,82,26,1994,,,,,,
B28F1490,002,07-10-2017,80,24,1996,,,,,,
B28F1490,002,08-10-2017,75,19,2001,,,,,,
B28F1490,002,09-10-2017,77,21,1999,,,,,,
B28F1490,002,10-10-2017,78,22,1998,,,,,,
B28F1490,002,11-10-2017,80,24,1996,,,,,,
B28F1490,002,12-10-2017,86,30,1990,,,,,,
B28F1490,002,13-10-2017,90,34,1986,,,,,,
B28F1490,002,14-10-2017,94,38,1982,,,,,,
B28F1490,002,15-10-2017,98,42,1978,,,,,,
B28F1490,002,16-10-2017,103,47,1973,,,,,,
B28F1490,002,17-10-2017,105,49,1971,,,,,,
B28F1490,002,18-10-2017,107,51,1969,,,,,,
B28F1490,002,19-10-2017,109,53,1967,,,,,,
B28F1490,002,20-10-2017,108,52,1968,,,,,,
B28F1490,002,21-10-2017,104,48,1972,,,,,,
B28F1490,002,22-10-2017,99,43,1977,,,,,,
B28F1490,002,23-10-2017,95,39,1981,,,,,,
B28F1490,002,24-10-2017,97,41,1979,,,,,,
B28F1490,002,25-10-2017,97,41,1979,,,,,,
B28F1490,002,26-10-2017,100,44,1976,,,,,,
B28F1490,002,27-10-2017,103,47,1973,,,,,,
B28F1490,002,28-10-2017,103,47,1973,,,,,,
B28F1490,002,29-10-2017,93,37,1983,,,,,,
B28F1490,002,30-10-2017,97,41,1979,,,,,,
B28F1490,002,31-10-2017,98,42,1978,,,,,,
B28F1490,002,01-11-2017,97,41,1979,,,,,,
B28F1490,002,02-11-2017,100,44,1976,,,,,,
B28F1490,002,03-11-2017,100,44,1976,,,,,,
B28F1490,002,04-11-2017,101,45,1975,,,,,,
B28F1490,002,05-11-2017,102,46,1974,,,,,,
B28F1490,002,06-11-2017,106,50,1970,,,,,,
B28F1490,002,07-11-2017,104,48,1972,,,,,,
B28F1490,002,08-11-2017,106,50,1970,,,,,,
B28F1490,002,09-11-2017,107,51,1969,,,,,,
B28F1490,002,10-11-2017,104,48,1972,,,,,,
B28F1490,002,11-11-2017,88,32,1988,,,,,,
B28F1490,002,12-11-2017,85,29,1991,,,,,,
B28F1490,002,13-11-2017,87,31,1989,,,,,,
B28F1490,002,14-11-2017,89,33,1987,,,,,,
B28F1490,002,15-11-2017,89,33,1987,,,,,,
B28F1490,002,16-11-2017,90,34,1986,,,,,,
B28F1490,002,17-11-2017,91,35,1985,,,,,,
B28F1490,002,18-11-2017,91,35,1985,,,,,,
B28F1490,002,19-11-2017,89,33,1987,,,,,,
B28F1490,002,20-11-2017,86,30,1990,,,,,,
B28F1490,002,21-11-2017,68,12,2008,,,,,,
B28F1490,002,22-11-2017,67,11,2009,,,,,,
B28F1490,002,23-11-2017,72,16,2004,,,,,,
B28F1490,002,24-11-2017,70,14,2006,,,,,,
B28F1490,002,25-11-2017,71,15,2005,,,,,,
B28F1490,002,26-11-2017,71,15,2005,,,,,,
B28F1490,002,27-11-2017,69,13,2007,,,,,,
B28F1490,002,28-11-2017,68,12,2008,,,,,,
B28F1490,002,29-11-2017,70,14,2006,,,,,,
B28F1490,002,30-11-2017,73,17,2003,,,,,,
B28F1490,002,01-12-2017,75,19,2001,,,,,,
B28F1490,002,02-12-2017,76,20,2000,,,,,,
B28F1490,002,03-12-2017,76,20,2000,,,,,,
B28F1490,002,04-12-2017,76,20,2000,,,,,,
B28F1490,002,05-12-2017,76,20,2000,,,,,,
B28F1490,002,06-12-2017,78,22,1998,,,,,,
B28F1490,002,07-12-2017,78,22,1998,,,,,,
B28F1490,002,08-12-2017,72,16,2004,,,,,,
B28F1490,002,09-12-2017,70,14,2006,,,,,,
B28F1490,002,10-12-2017,64,8,2012,,,,,,
B28F1490,002,11-12-2017,64,8,2012,,,,,,
B28F1490,002,12-12-2017,66,10,2010,,,,,,
B28F1490,002,13-12-2017,60,4,2016,,,,,,
B28F1490,002,14-12-2017,57,1,2019,,,,,,
B28F1490,002,15-12-2017,60,4,2016,,,,,,
B28F1490,002,16-12-2017,63,7,2013,,,,,,
B28F1490,002,17-12-2017,65,9,2011,,,,,,
B28F1490,002,18-12-2017,62,6,2014,,,,,,
B28F1490,002,19-12-2017,64,8,2012,,,,,,
B28F1490,002,20-12-2017,64,8,2012,,,,,,
B28F1490,002,21-12-2017,65,9,2011,,,,,,
B28F1490,002,22-12-2017,66,10,2010,,,,,,
B28F1490,002,23-12-2017,67,11,2009,,,,,,
B28F1490,002,24-12-2017,68,12,2008,,,,,,
B28F1490,002,25-12-2017,69,13,2007,,,,,,
B28F1490,002,26-12-2017,71,15,2005,,,,,,
B28F1490,002,27-12-2017,71,15,2005,,,,,,
B28F1490,002,28-12-2017,73,17,2003,,,,,,
B28F1490,002,29-12-2017,73,17,2003,,,,,,
B28F1490,002,30-12-2017,70,14,2006,,,,,,
B28F1490,002,31-12-2017,67,11,2009,,,,,,
B28F1490,002,01-01-2018,59,3,2017,,,,,,
B28F1490,002,02-01-2018,61,5,2015,,,,,,
B28F1490,002,03-01-2018,57,1,2019,,,,,,
B28F1490,002,04-01-2018,56,0,2020,,,,,,
B28F1490,002,05-01-2018,58,2,2018,,,,,,
B28F1490,002,06-01-2018,60,4,2016,,,,,,
B28F1490,002,07-01-2018,63,7,2013,,,,,,
B28F1490,002,08-01-2018,64,8,2012,,,,,,
B28F1490,002,09-01-2018,65,9,2011,,,,,,
B28F1490,002,10-01-2018,67,11,2009,,,,,,
B28F1490,002,11-01-2018,67,11,2009,,,,,,
B28F1490,002,12-01-2018,68,12,2008,,,,,,
B28F1490,002,13-01-2018,69,13,2007,,,,,,
B28F1490,002,14-01-2018,69,13,2007,,,,,,
B28F1490,002,15-01-2018,70,14,2006,,,,,,
B28F1490,002,16-01-2018,64,8,2012,,,,,,
B28F1490,002,17-01-2018,63,7,2013,,,,,,
B28F1490,002,18-01-2018,58,2,2018,,,,,,
B28F1490,002,19-01-2018,62,6,2014,,,,,,
B28F1490,002,20-01-2018,62,6,2014,,,,,,
B28F1490,002,21-01-2018,65,9,2011,,,,,,
B28F1490,002,22-01-2018,64,8,2012,,,,,,
B28F1490,002,23-01-2018,66,10,2010,,,,,,
B28F1490,002,24-01-2018,66,10,2010,,,,,,
B28F1490,002,25-01-2018,67,11,2009,,,,,,
B28F1490,002,26-01-2018,68,12,2008,,,,,,
B28F1490,002,27-01-2018,69,13,2007,,,,,,
B28F1490,002,28-01-2018,70,14,2006,,,,,,
B28F1490,002,29-01-2018,70,14,2006,,,,,,
B28F1490,002,30-01-2018,68,12,2008,,,,,,
B28F1490,002,31-01-2018,68,12,2008,,,,,,
B28F1490,002,01-02-2018,67,11,2009,,,,,,
B28F1490,002,02-02-2018,66,10,2010,,,,,,
B28F1490,002,03-02-2018,66,10,2010,,,,,,
B28F1490,002,04-02-2018,68,12,2008,,,,,,
B28F1490,002,05-02-2018,69,13,2007,,,,,,
B28F1490,002,06-02-2018,71,15,2005,,,,,,
B28F1490,002,07-02-2018,73,17,2003,,,,,,
B28F1490,002,08-02-2018,76,20,2000,,,,,,
B28F1490,002,09-02-2018,77,21,1999,,,,,,
B28F1490,002,10-02-2018,77,21,1999,,,,,,
B28F1490,002,11-02-2018,74,18,2002,,,,,,
B28F1490,002,12-02-2018,72,16,2004,,,,,,
B28F1490,002,13-02-2018,72,16,2004,,,,,,
B28F1490,002,14-02-2018,74,18,2002,,,,,,
B28F1490,002,15-02-2018,73,17,2003,,,,,,
B28F1490,002,16-02-2018,76,20,2000,,,,,,
B28F1490,002,17-02-2018,76,20,2000,,,,,,
B28F1490,002,18-02-2018,78,22,1998,,,,,,
B28F1490,002,19-02-2018,78,22,1998,,,,,,
B28F1490,002,20-02-2018,80,24,1996,,,,,,
B28F1490,002,21-02-2018,83,27,1993,,,,,,
B28F1490,002,22-02-2018,84,28,1992,,,,,,
B28F1490,002,23-02-2018,86,30,1990,,,,,,
B28F1490,002,24-02-2018,88,32,1988,,,,,,
B28F1490,002,25-02-2018,90,34,1986,,,,,,
B28F1490,002,26-02-2018,91,35,1985,,,,,,
B28F1490,002,27-02-2018,94,38,1982,,,,,,
B28F1490,002,28-02-2018,96,40,1980,,,,,,
B28F1490,002,01-03-2018,98,42,1978,,,,,,
B28F1490,002,02-03-2018,100,44,1976,,,,,,
B28F1490,002,03-03-2018,104,48,1972,,,,,,
B28F1490,002,04-03-2018,105,49,1971,,,,,,
B28F1490,002,05-03-2018,104,48,1972,,,,,,
B28F1490,002,06-03-2018,100,44,1976,,,,,,
B28F1490,002,07-03-2018,99,43,1977,,,,,,
B28F1490,002,08-03-2018,90,34,1986,,,,,,
B28F1490,002,09-03-2018,88,32,1988,,,,,,
B28F1490,002,10-03-2018,84,28,1992,,,,,,
B28F1490,002,11-03-2018,85,29,1991,,,,,,
B28F1490,002,12-03-2018,87,31,1989,,,,,,
B28F1490,002,13-03-2018,82,26,1994,,,,,,
B28F1490,002,14-03-2018,80,24,1996,,,,,,
B28F1490,002,15-03-2018,83,27,1993,,,,,,
B28F1490,002,16-03-2018,80,24,1996,,,,,,
B28F1490,002,17-03-2018,83,27,1993,,,,,,
B28F1490,002,18-03-2018,89,33,1987,,,,,,
B28F1490,002,19-03-2018,93,37,1983,,,,,,
B28F1490,002,20-03-2018,95,39,1981,,,,,,
B28F1490,002,21-03-2018,95,39,1981,,,,,,
B28F1490,002,22-03-2018,92,36,1984,,,,,,
B28F1490,002,23-03-2018,92,36,1984,,,,,,
B28F1490,002,24-03-2018,96,40,1980,,,,,,
B28F1490,002,25-03-2018,98,42,1978,,,,,,
B28F1490,002,26-03-2018,99,43,1977,,,,,,
B28F1490,002,27-03-2018,100,44,1976,,,,,,
B28F1490,002,28-03-2018,98,42,1978,,,,,,
B28F1490,002,29-03-2018,77,21,1999,,,,,,
B28F1490,002,30-03-2018,76,20,2000,,,,,,
B28F1490,002,31-03-2018,74,18,2002,,,,,,
B28F1490,002,01-04-2018,70,14,2006,,,,,,
B28F1490,002,02-04-2018,73,17,2003,,,,,,
B28F1490,002,03-04-2018,76,20,2000,,,,,,
B28F1490,002,04-04-2018,79,23,1997,,,,,,
B28F1490,002,05-04-2018,75,19,2001,,,,,,
B28F1490,002,06-04-2018,78,22,1998,,,,,,
B28F1490,002,07-04-2018,82,26,1994,,,,,,
B28F1490,002,08-04-2018,85,29,1991,,,,,,
B28F1490,002,09-04-2018,87,31,1989,,,,,,
B28F1490,002,10-04-2018,91,35,1985,,,,,,
B28F1490,002,11-04-2018,93,37,1983,,,,,,
B28F1490,002,12-04-2018,94,38,1982,,,,,,
B28F1490,002,13-04-2018,97,41,1979,,,,,,
B28F1490,002,14-04-2018,99,43,1977,,,,,,
B28F1490,002,15-04-2018,94,38,1982,,,,,,
B28F1490,002,16-04-2018,99,43,1977,,,,,,
B28F1490,002,17-04-2018,103,47,1973,,,,,,
B28F1490,002,18-04-2018,106,50,1970,,,,,,
B28F1490,002,19-04-2018,106,50,1970,,,,,,
B28F1490,002,20-04-2018,108,52,1968,,,,,,
B28F1490,002,21-04-2018,109,53,1967,,,,,,
B28F1490,002,22-04-2018,111,55,1965,,,,,,
B28F1490,002,23-04-2018,112,56,1964,,,,,,
B28F1490,002,24-04-2018,112,56,1964,,,,,,
B28F1490,002,25-04-2018,113,57,1963,,,,,,
B28F1490,002,26-04-2018,114,58,1962,,,,,,
B28F1490,002,27-04-2018,115,59,1961,,,,,,
B28F1490,002,28-04-2018,116,60,1960,,,,,,
B28F1490,002,29-04-2018,116,60,1960,,,,,,
B28F1490,002,30-04-2018,77,21,1999,,,,,,
B28F1490,002,01-05-2018,79,23,1997,,,,,,
B28F1490,002,02-05-2018,84,28,1992,,,,,,
B28F1490,002,03-05-2018,90,34,1986,,,,,,
B28F1490,002,04-05-2018,97,41,1979,,,,,,
B28F1490,002,05-05-2018,102,46,1974,,,,,,
B28F1490,002,06-05-2018,107,51,1969,,,,,,
B28F1490,002,07-05-2018,111,55,1965,,,,,,
B28F1490,002,08-05-2018,115,59,1961,,,,,,
B28F1490,002,09-05-2018,119,63,1957,,,,,,
B28F1490,002,10-05-2018,117,61,1959,,,,,,
B28F1490,002,11-05-2018,119,63,1957,,,,,,
B28F1490,002,12-05-2018,123,67,1953,,,,,,
B28F1490,002,13-05-2018,123,67,1953,,,,,,
B28F1490,002,14-05-2018,101,45,1975,,,,,,
B28F1490,002,15-05-2018,113,57,1963,,,,,,
B28F1490,002,16-05-2018,115,59,1961,,,,,,
B28F1490,002,17-05-2018,120,64,1956,,,,,,
B28F1490,002,18-05-2018,123,67,1953,,,,,,
B28F1490,002,19-05-2018,125,69,1951,,,,,,
B28F1490,002,20-05-2018,129,73,1947,,,,,,
B28F1490,002,21-05-2018,132,76,1944,,,,,,
B28F1490,002,22-05-2018,135,79,1941,,,,,,
B28F1490,002,23-05-2018,136,80,1940,,,,,,
B28F1490,002,24-05-2018,140,84,1936,,,,,,
B28F1490,002,25-05-2018,140,84,1936,,,,,,
B28F1490,002,26-05-2018,144,88,1932,,,,,,
B28F1490,002,27-05-2018,148,92,1928,,,,,,
B28F1490,002,28-05-2018,151,95,1925,,,,,,
B28F1490,002,29-05-2018,155,99,1921,,,,,,
B28F1490,002,30-05-2018,120,64,1956,,,,,,
B28F1490,002,31-05-2018,131,75,1945,,,,,,
B28F1490,002,01-06-2018,133,77,1943,,,,,,
B28F1490,002,02-06-2018,135,79,1941,,,,,,
B28F1490,002,03-06-2018,139,83,1937,,,,,,
B28F1490,002,04-06-2018,141,85,1935,,,,,,
B28F1490,002,05-06-2018,145,89,1931,,,,,,
B28F1490,002,06-06-2018,150,94,1926,,,,,,
B28F1490,002,07-06-2018,156,100,1920,,,,,,
B28F1490,002,08-06-2018,157,101,1919,,,,,,
B28F1490,002,09-06-2018,157,101,1919,,,,,,
B28F1490,002,10-06-2018,162,106,1914,,,,,,
B28F1490,002,11-06-2018,165,109,1911,,,,,,
B28F1490,002,12-06-2018,167,111,1909,,,,,,
B28F1490,002,13-06-2018,169,113,1907,,,,,,
B28F1490,002,14-06-2018,172,116,1904,,,,,,
B28F1490,002,15-06-2018,173,117,1903,,,,,,
B28F1490,002,16-06-2018,175,119,1901,,,,,,
B28F1490,002,17-06-2018,178,122,1898,,,,,,
B28F1490,002,18-06-2018,179,123,1897,,,,,,
B28F1490,002,19-06-2018,179,123,1897,,,,,,
B28F1490,002,20-06-2018,182,126,1894,,,,,,
B28F1490,002,21-06-2018,183,127,1893,,,,,,
B28F1490,002,22-06-2018,183,127,1893,,,,,,
B28F1490,002,23-06-2018,186,130,1890,,,,,,
B28F1490,002,24-06-2018,186,130,1890,,,,,,
B28F1490,002,25-06-2018,187,131,1889,,,,,,
B28F1490,002,26-06-2018,189,133,1887,,,,,,
B28F1490,002,27-06-2018,191,135,1885,,,,,,
B28F1490,002,28-06-2018,194,138,1882,,,,,,
B28F1490,002,29-06-2018,196,140,1880,,,,,,
