Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-03-2020,,,,,,,,
B28F1490,001,18-02-2017,85,28,1992,,,,,,
B28F1490,001,19-02-2017,86,29,1991,,,,,,
B28F1490,001,20-02-2017,87,30,1990,,,,,,
B28F1490,001,21-02-2017,78,21,1999,,,,,,
B28F1490,001,22-02-2017,73,16,2004,,,,,,
B28F1490,001,23-02-2017,61,4,2016,,,,,,
B28F1490,001,24-02-2017,62,5,2015,,,,,,
B28F1490,001,25-02-2017,64,7,2013,,,,,,
B28F1490,001,26-02-2017,64,7,2013,,,,,,
B28F1490,001,27-02-2017,65,8,2012,,,,,,
B28F1490,001,28-02-2017,65,8,2012,,,,,,
B28F1490,001,01-03-2017,65,8,2012,,,,,,
B28F1490,001,02-03-2017,64,7,2013,,,,,,
B28F1490,001,03-03-2017,64,7,2013,,,,,,
B28F1490,001,04-03-2017,66,9,2011,,,,,,
B28F1490,001,05-03-2017,65,8,2012,,,,,,
B28F1490,001,06-03-2017,67,10,2010,,,,,,
B28F1490,001,07-03-2017,67,10,2010,,,,,,
B28F1490,001,08-03-2017,67,10,2010,,,,,,
B28F1490,001,09-03-2017,64,7,2013,,,,,,
B28F1490,001,10-03-2017,66,9,2011,,,,,,
B28F1490,001,11-03-2017,68,11,2009,,,,,,
B28F1490,001,12-03-2017,69,12,2008,,,,,,
B28F1490,001,13-03-2017,72,15,2005,,,,,,
B28F1490,001,14-03-2017,73,16,2004,,,,,,
B28F1490,001,15-03-2017,75,18,2002,,,,,,
B28F1490,001,16-03-2017,76,19,2001,,,,,,
B28F1490,001,17-03-2017,78,21,1999,,,,,,
B28F1490,001,18-03-2017,70,13,2007,,,,,,
B28F1490,001,19-03-2017,69,12,2008,,,,,,
B28F1490,001,20-03-2017,68,11,2009,,,,,,
B28F1490,001,21-03-2017,66,9,2011,,,,,,
B28F1490,001,22-03-2017,69,12,2008,,,,,,
B28F1490,001,23-03-2017,72,15,2005,,,,,,
B28F1490,001,24-03-2017,74,17,2003,,,,,,
B28F1490,001,25-03-2017,76,19,2001,,,,,,
B28F1490,001,26-03-2017,78,21,1999,,,,,,
B28F1490,001,27-03-2017,81,24,1996,,,,,,
B28F1490,001,28-03-2017,83,26,1994,,,,,,
B28F1490,001,29-03-2017,84,27,1993,,,,,,
B28F1490,001,30-03-2017,86,29,1991,,,,,,
B28F1490,001,31-03-2017,87,30,1990,,,,,,
B28F1490,001,01-04-2017,88,31,1989,,,,,,
B28F1490,001,02-04-2017,90,33,1987,,,,,,
B28F1490,001,03-04-2017,91,34,1986,,,,,,
B28F1490,001,04-04-2017,93,36,1984,,,,,,
B28F1490,001,05-04-2017,94,37,1983,,,,,,
B28F1490,001,06-04-2017,96,39,1981,,,,,,
B28F1490,001,07-04-2017,97,40,1980,,,,,,
B28F1490,001,08-04-2017,98,41,1979,,,,,,
B28F1490,001,09-04-2017,99,42,1978,,,,,,
B28F1490,001,10-04-2017,100,43,1977,,,,,,
B28F1490,001,11-04-2017,102,45,1975,,,,,,
B28F1490,001,12-04-2017,101,44,1976,,,,,,
B28F1490,001,13-04-2017,96,39,1981,,,,,,
B28F1490,001,14-04-2017,98,41,1979,,,,,,
B28F1490,001,15-04-2017,100,43,1977,,,,,,
B28F1490,001,16-04-2017,102,45,1975,,,,,,
B28F1490,001,17-04-2017,103,46,1974,,,,,,
B28F1490,001,18-04-2017,102,45,1975,,,,,,
B28F1490,001,19-04-2017,104,47,1973,,,,,,
B28F1490,001,20-04-2017,105,48,1972,,,,,,
B28F1490,001,21-04-2017,105,48,1972,,,,,,
B28F1490,001,22-04-2017,105,48,1972,,,,,,
B28F1490,001,23-04-2017,107,50,1970,,,,,,
B28F1490,001,24-04-2017,107,50,1970,,,,,,
B28F1490,001,25-04-2017,100,43,1977,,,,,,
B28F1490,001,26-04-2017,103,46,1974,,,,,,
B28F1490,001,27-04-2017,106,49,1971,,,,,,
B28F1490,001,28-04-2017,107,50,1970,,,,,,
B28F1490,001,29-04-2017,108,51,1969,,,,,,
B28F1490,001,30-04-2017,109,52,1968,,,,,,
B28F1490,001,01-05-2017,111,54,1966,,,,,,
B28F1490,001,02-05-2017,111,54,1966,,,,,,
B28F1490,001,03-05-2017,103,46,1974,,,,,,
B28F1490,001,04-05-2017,107,50,1970,,,,,,
B28F1490,001,05-05-2017,107,50,1970,,,,,,
B28F1490,001,06-05-2017,108,51,1969,,,,,,
B28F1490,001,07-05-2017,112,55,1965,,,,,,
B28F1490,001,08-05-2017,113,56,1964,,,,,,
B28F1490,001,09-05-2017,115,58,1962,,,,,,
B28F1490,001,10-05-2017,116,59,1961,,,,,,
B28F1490,001,11-05-2017,117,60,1960,,,,,,
B28F1490,001,12-05-2017,118,61,1959,,,,,,
B28F1490,001,13-05-2017,119,62,1958,,,,,,
B28F1490,001,14-05-2017,121,64,1956,,,,,,
B28F1490,001,15-05-2017,123,66,1954,,,,,,
B28F1490,001,16-05-2017,125,68,1952,,,,,,
B28F1490,001,17-05-2017,127,70,1950,,,,,,
B28F1490,001,18-05-2017,128,71,1949,,,,,,
B28F1490,001,19-05-2017,128,71,1949,,,,,,
B28F1490,001,20-05-2017,130,73,1947,,,,,,
B28F1490,001,21-05-2017,130,73,1947,,,,,,
B28F1490,001,22-05-2017,132,75,1945,,,,,,
B28F1490,001,23-05-2017,136,79,1941,,,,,,
B28F1490,001,24-05-2017,138,81,1939,,,,,,
B28F1490,001,25-05-2017,140,83,1937,,,,,,
B28F1490,001,26-05-2017,143,86,1934,,,,,,
B28F1490,001,27-05-2017,146,89,1931,,,,,,
B28F1490,001,28-05-2017,146,89,1931,,,,,,
B28F1490,001,29-05-2017,150,93,1927,,,,,,
B28F1490,001,30-05-2017,153,96,1924,,,,,,
B28F1490,001,31-05-2017,157,100,1920,,,,,,
B28F1490,001,01-06-2017,160,103,1917,,,,,,
B28F1490,001,02-06-2017,163,106,1914,,,,,,
B28F1490,001,03-06-2017,165,108,1912,,,,,,
B28F1490,001,04-06-2017,167,110,1910,,,,,,
B28F1490,001,05-06-2017,169,112,1908,,,,,,
B28F1490,001,06-06-2017,171,114,1906,,,,,,
B28F1490,001,07-06-2017,172,115,1905,,,,,,
B28F1490,001,08-06-2017,173,116,1904,,,,,,
B28F1490,001,09-06-2017,171,114,1906,,,,,,
B28F1490,001,10-06-2017,171,114,1906,,,,,,
B28F1490,001,11-06-2017,176,119,1901,,,,,,
B28F1490,001,12-06-2017,178,121,1899,,,,,,
B28F1490,001,13-06-2017,180,123,1897,,,,,,
B28F1490,001,14-06-2017,182,125,1895,,,,,,
B28F1490,001,15-06-2017,184,127,1893,,,,,,
B28F1490,001,16-06-2017,184,127,1893,,,,,,
B28F1490,001,17-06-2017,184,127,1893,,,,,,
B28F1490,001,18-06-2017,186,129,1891,,,,,,
B28F1490,001,19-06-2017,187,130,1890,,,,,,
B28F1490,001,20-06-2017,188,131,1889,,,,,,
B28F1490,001,21-06-2017,189,132,1888,,,,,,
B28F1490,001,22-06-2017,190,133,1887,,,,,,
B28F1490,001,23-06-2017,191,134,1886,,,,,,
B28F1490,001,24-06-2017,191,134,1886,,,,,,
B28F1490,001,25-06-2017,191,134,1886,,,,,,
B28F1490,001,26-06-2017,191,134,1886,,,,,,
B28F1490,001,27-06-2017,191,134,1886,,,,,,
B28F1490,001,28-06-2017,191,134,1886,,,,,,
B28F1490,001,29-06-2017,191,134,1886,,,,,,
B28F1490,001,30-06-2017,191,134,1886,,,,,,
B28F1490,001,01-07-2017,190,133,1887,,,,,,
B28F1490,001,02-07-2017,188,131,1889,,,,,,
B28F1490,001,03-07-2017,188,131,1889,,,,,,
B28F1490,001,04-07-2017,188,131,1889,,,,,,
B28F1490,001,05-07-2017,188,131,1889,,,,,,
B28F1490,001,06-07-2017,188,131,1889,,,,,,
B28F1490,001,07-07-2017,189,132,1888,,,,,,
B28F1490,001,08-07-2017,190,133,1887,,,,,,
B28F1490,001,09-07-2017,191,134,1886,,,,,,
B28F1490,001,10-07-2017,191,134,1886,,,,,,
B28F1490,001,11-07-2017,191,134,1886,,,,,,
B28F1490,001,12-07-2017,170,113,1907,,,,,,
B28F1490,001,13-07-2017,163,106,1914,,,,,,
B28F1490,001,14-07-2017,166,109,1911,,,,,,
B28F1490,001,15-07-2017,166,109,1911,,,,,,
B28F1490,001,16-07-2017,167,110,1910,,,,,,
B28F1490,001,17-07-2017,168,111,1909,,,,,,
B28F1490,001,18-07-2017,172,115,1905,,,,,,
B28F1490,001,19-07-2017,175,118,1902,,,,,,
B28F1490,001,20-07-2017,178,121,1899,,,,,,
B28F1490,001,21-07-2017,179,122,1898,,,,,,
B28F1490,001,22-07-2017,182,125,1895,,,,,,
B28F1490,001,23-07-2017,176,119,1901,,,,,,
B28F1490,001,24-07-2017,170,113,1907,,,,,,
B28F1490,001,25-07-2017,167,110,1910,,,,,,
B28F1490,001,26-07-2017,158,101,1919,,,,,,
B28F1490,001,27-07-2017,162,105,1915,,,,,,
B28F1490,001,28-07-2017,166,109,1911,,,,,,
B28F1490,001,29-07-2017,168,111,1909,,,,,,
B28F1490,001,30-07-2017,170,113,1907,,,,,,
B28F1490,001,31-07-2017,161,104,1916,,,,,,
B28F1490,001,01-08-2017,166,109,1911,,,,,,
B28F1490,001,02-08-2017,169,112,1908,,,,,,
B28F1490,001,03-08-2017,170,113,1907,,,,,,
B28F1490,001,04-08-2017,174,117,1903,,,,,,
B28F1490,001,05-08-2017,176,119,1901,,,,,,
B28F1490,001,06-08-2017,174,117,1903,,,,,,
B28F1490,001,07-08-2017,177,120,1900,,,,,,
B28F1490,001,08-08-2017,180,123,1897,,,,,,
B28F1490,001,09-08-2017,180,123,1897,,,,,,
B28F1490,001,10-08-2017,183,126,1894,,,,,,
B28F1490,001,11-08-2017,183,126,1894,,,,,,
B28F1490,001,12-08-2017,179,122,1898,,,,,,
B28F1490,001,13-08-2017,175,118,1902,,,,,,
B28F1490,001,14-08-2017,178,121,1899,,,,,,
B28F1490,001,15-08-2017,181,124,1896,,,,,,
B28F1490,001,16-08-2017,145,88,1932,,,,,,
B28F1490,001,17-08-2017,150,93,1927,,,,,,
B28F1490,001,18-08-2017,147,90,1930,,,,,,
B28F1490,001,19-08-2017,140,83,1937,,,,,,
B28F1490,001,20-08-2017,135,78,1942,,,,,,
B28F1490,001,21-08-2017,142,85,1935,,,,,,
B28F1490,001,22-08-2017,146,89,1931,,,,,,
B28F1490,001,23-08-2017,151,94,1926,,,,,,
B28F1490,001,24-08-2017,154,97,1923,,,,,,
B28F1490,001,25-08-2017,157,100,1920,,,,,,
B28F1490,001,26-08-2017,160,103,1917,,,,,,
B28F1490,001,27-08-2017,163,106,1914,,,,,,
B28F1490,001,28-08-2017,166,109,1911,,,,,,
B28F1490,001,29-08-2017,169,112,1908,,,,,,
B28F1490,001,30-08-2017,170,113,1907,,,,,,
B28F1490,001,31-08-2017,160,103,1917,,,,,,
B28F1490,001,01-09-2017,161,104,1916,,,,,,
B28F1490,001,02-09-2017,164,107,1913,,,,,,
B28F1490,001,03-09-2017,165,108,1912,,,,,,
B28F1490,001,04-09-2017,168,111,1909,,,,,,
B28F1490,001,05-09-2017,170,113,1907,,,,,,
B28F1490,001,06-09-2017,165,108,1912,,,,,,
B28F1490,001,07-09-2017,159,102,1918,,,,,,
B28F1490,001,08-09-2017,151,94,1926,,,,,,
B28F1490,001,09-09-2017,122,65,1955,,,,,,
B28F1490,001,10-09-2017,113,56,1964,,,,,,
B28F1490,001,11-09-2017,123,66,1954,,,,,,
B28F1490,001,12-09-2017,127,70,1950,,,,,,
B28F1490,001,13-09-2017,114,57,1963,,,,,,
B28F1490,001,14-09-2017,120,63,1957,,,,,,
B28F1490,001,15-09-2017,110,53,1967,,,,,,
B28F1490,001,16-09-2017,111,54,1966,,,,,,
B28F1490,001,17-09-2017,116,59,1961,,,,,,
B28F1490,001,18-09-2017,120,63,1957,,,,,,
B28F1490,001,19-09-2017,118,61,1959,,,,,,
B28F1490,001,20-09-2017,121,64,1956,,,,,,
B28F1490,001,21-09-2017,126,69,1951,,,,,,
B28F1490,001,22-09-2017,130,73,1947,,,,,,
B28F1490,001,23-09-2017,132,75,1945,,,,,,
B28F1490,001,24-09-2017,134,77,1943,,,,,,
B28F1490,001,25-09-2017,135,78,1942,,,,,,
B28F1490,001,26-09-2017,136,79,1941,,,,,,
B28F1490,001,27-09-2017,137,80,1940,,,,,,
B28F1490,001,28-09-2017,138,81,1939,,,,,,
B28F1490,001,29-09-2017,138,81,1939,,,,,,
B28F1490,001,30-09-2017,103,46,1974,,,,,,
B28F1490,001,01-10-2017,82,25,1995,,,,,,
B28F1490,001,02-10-2017,87,30,1990,,,,,,
B28F1490,001,03-10-2017,92,35,1985,,,,,,
B28F1490,001,04-10-2017,97,40,1980,,,,,,
B28F1490,001,05-10-2017,86,29,1991,,,,,,
B28F1490,001,06-10-2017,82,25,1995,,,,,,
B28F1490,001,07-10-2017,80,23,1997,,,,,,
B28F1490,001,08-10-2017,74,17,2003,,,,,,
B28F1490,001,09-10-2017,77,20,2000,,,,,,
B28F1490,001,10-10-2017,78,21,1999,,,,,,
B28F1490,001,11-10-2017,80,23,1997,,,,,,
B28F1490,001,12-10-2017,85,28,1992,,,,,,
B28F1490,001,13-10-2017,89,32,1988,,,,,,
B28F1490,001,14-10-2017,94,37,1983,,,,,,
B28F1490,001,15-10-2017,97,40,1980,,,,,,
B28F1490,001,16-10-2017,102,45,1975,,,,,,
B28F1490,001,17-10-2017,104,47,1973,,,,,,
B28F1490,001,18-10-2017,106,49,1971,,,,,,
B28F1490,001,19-10-2017,109,52,1968,,,,,,
B28F1490,001,20-10-2017,108,51,1969,,,,,,
B28F1490,001,21-10-2017,105,48,1972,,,,,,
B28F1490,001,22-10-2017,100,43,1977,,,,,,
B28F1490,001,23-10-2017,95,38,1982,,,,,,
B28F1490,001,24-10-2017,97,40,1980,,,,,,
B28F1490,001,25-10-2017,97,40,1980,,,,,,
B28F1490,001,26-10-2017,99,42,1978,,,,,,
B28F1490,001,27-10-2017,103,46,1974,,,,,,
B28F1490,001,28-10-2017,103,46,1974,,,,,,
B28F1490,001,29-10-2017,93,36,1984,,,,,,
B28F1490,001,30-10-2017,97,40,1980,,,,,,
B28F1490,001,31-10-2017,99,42,1978,,,,,,
B28F1490,001,01-11-2017,98,41,1979,,,,,,
B28F1490,001,02-11-2017,100,43,1977,,,,,,
B28F1490,001,03-11-2017,100,43,1977,,,,,,
B28F1490,001,04-11-2017,101,44,1976,,,,,,
B28F1490,001,05-11-2017,102,45,1975,,,,,,
B28F1490,001,06-11-2017,106,49,1971,,,,,,
B28F1490,001,07-11-2017,106,49,1971,,,,,,
B28F1490,001,08-11-2017,107,50,1970,,,,,,
B28F1490,001,09-11-2017,108,51,1969,,,,,,
B28F1490,001,10-11-2017,104,47,1973,,,,,,
B28F1490,001,11-11-2017,89,32,1988,,,,,,
B28F1490,001,12-11-2017,86,29,1991,,,,,,
B28F1490,001,13-11-2017,88,31,1989,,,,,,
B28F1490,001,14-11-2017,89,32,1988,,,,,,
B28F1490,001,15-11-2017,90,33,1987,,,,,,
B28F1490,001,16-11-2017,91,34,1986,,,,,,
B28F1490,001,17-11-2017,91,34,1986,,,,,,
B28F1490,001,18-11-2017,91,34,1986,,,,,,
B28F1490,001,19-11-2017,89,32,1988,,,,,,
B28F1490,001,20-11-2017,88,31,1989,,,,,,
B28F1490,001,21-11-2017,69,12,2008,,,,,,
B28F1490,001,22-11-2017,68,11,2009,,,,,,
B28F1490,001,23-11-2017,72,15,2005,,,,,,
B28F1490,001,24-11-2017,71,14,2006,,,,,,
B28F1490,001,25-11-2017,72,15,2005,,,,,,
B28F1490,001,26-11-2017,73,16,2004,,,,,,
B28F1490,001,27-11-2017,71,14,2006,,,,,,
B28F1490,001,28-11-2017,69,12,2008,,,,,,
B28F1490,001,29-11-2017,72,15,2005,,,,,,
B28F1490,001,30-11-2017,73,16,2004,,,,,,
B28F1490,001,01-12-2017,76,19,2001,,,,,,
B28F1490,001,02-12-2017,77,20,2000,,,,,,
B28F1490,001,03-12-2017,77,20,2000,,,,,,
B28F1490,001,04-12-2017,77,20,2000,,,,,,
B28F1490,001,05-12-2017,77,20,2000,,,,,,
B28F1490,001,06-12-2017,79,22,1998,,,,,,
B28F1490,001,07-12-2017,79,22,1998,,,,,,
B28F1490,001,08-12-2017,74,17,2003,,,,,,
B28F1490,001,09-12-2017,72,15,2005,,,,,,
B28F1490,001,10-12-2017,66,9,2011,,,,,,
B28F1490,001,11-12-2017,66,9,2011,,,,,,
B28F1490,001,12-12-2017,68,11,2009,,,,,,
B28F1490,001,13-12-2017,63,6,2014,,,,,,
B28F1490,001,14-12-2017,59,2,2018,,,,,,
B28F1490,001,15-12-2017,62,5,2015,,,,,,
B28F1490,001,16-12-2017,64,7,2013,,,,,,
B28F1490,001,17-12-2017,66,9,2011,,,,,,
B28F1490,001,18-12-2017,64,7,2013,,,,,,
B28F1490,001,19-12-2017,65,8,2012,,,,,,
B28F1490,001,20-12-2017,65,8,2012,,,,,,
B28F1490,001,21-12-2017,66,9,2011,,,,,,
B28F1490,001,22-12-2017,67,10,2010,,,,,,
B28F1490,001,23-12-2017,68,11,2009,,,,,,
B28F1490,001,24-12-2017,69,12,2008,,,,,,
B28F1490,001,25-12-2017,70,13,2007,,,,,,
B28F1490,001,26-12-2017,72,15,2005,,,,,,
B28F1490,001,27-12-2017,72,15,2005,,,,,,
B28F1490,001,28-12-2017,74,17,2003,,,,,,
B28F1490,001,29-12-2017,75,18,2002,,,,,,
B28F1490,001,30-12-2017,72,15,2005,,,,,,
B28F1490,001,31-12-2017,68,11,2009,,,,,,
B28F1490,001,01-01-2018,61,4,2016,,,,,,
B28F1490,001,02-01-2018,63,6,2014,,,,,,
B28F1490,001,03-01-2018,59,2,2018,,,,,,
B28F1490,001,04-01-2018,58,1,2019,,,,,,
B28F1490,001,05-01-2018,59,2,2018,,,,,,
B28F1490,001,06-01-2018,62,5,2015,,,,,,
B28F1490,001,07-01-2018,64,7,2013,,,,,,
B28F1490,001,08-01-2018,66,9,2011,,,,,,
B28F1490,001,09-01-2018,67,10,2010,,,,,,
B28F1490,001,10-01-2018,68,11,2009,,,,,,
B28F1490,001,11-01-2018,69,12,2008,,,,,,
B28F1490,001,12-01-2018,70,13,2007,,,,,,
B28F1490,001,13-01-2018,70,13,2007,,,,,,
B28F1490,001,14-01-2018,71,14,2006,,,,,,
B28F1490,001,15-01-2018,72,15,2005,,,,,,
B28F1490,001,16-01-2018,66,9,2011,,,,,,
B28F1490,001,17-01-2018,65,8,2012,,,,,,
B28F1490,001,18-01-2018,59,2,2018,,,,,,
B28F1490,001,19-01-2018,63,6,2014,,,,,,
B28F1490,001,20-01-2018,63,6,2014,,,,,,
B28F1490,001,21-01-2018,65,8,2012,,,,,,
B28F1490,001,22-01-2018,65,8,2012,,,,,,
B28F1490,001,23-01-2018,66,9,2011,,,,,,
B28F1490,001,24-01-2018,66,9,2011,,,,,,
B28F1490,001,25-01-2018,67,10,2010,,,,,,
B28F1490,001,26-01-2018,68,11,2009,,,,,,
B28F1490,001,27-01-2018,69,12,2008,,,,,,
B28F1490,001,28-01-2018,70,13,2007,,,,,,
B28F1490,001,29-01-2018,70,13,2007,,,,,,
B28F1490,001,30-01-2018,68,11,2009,,,,,,
B28F1490,001,31-01-2018,68,11,2009,,,,,,
B28F1490,001,01-02-2018,68,11,2009,,,,,,
B28F1490,001,02-02-2018,66,9,2011,,,,,,
B28F1490,001,03-02-2018,66,9,2011,,,,,,
B28F1490,001,04-02-2018,69,12,2008,,,,,,
B28F1490,001,05-02-2018,69,12,2008,,,,,,
B28F1490,001,06-02-2018,71,14,2006,,,,,,
B28F1490,001,07-02-2018,73,16,2004,,,,,,
B28F1490,001,08-02-2018,76,19,2001,,,,,,
B28F1490,001,09-02-2018,77,20,2000,,,,,,
B28F1490,001,10-02-2018,78,21,1999,,,,,,
B28F1490,001,11-02-2018,74,17,2003,,,,,,
B28F1490,001,12-02-2018,73,16,2004,,,,,,
B28F1490,001,13-02-2018,72,15,2005,,,,,,
B28F1490,001,14-02-2018,74,17,2003,,,,,,
B28F1490,001,15-02-2018,73,16,2004,,,,,,
B28F1490,001,16-02-2018,75,18,2002,,,,,,
B28F1490,001,17-02-2018,76,19,2001,,,,,,
B28F1490,001,18-02-2018,78,21,1999,,,,,,
B28F1490,001,19-02-2018,78,21,1999,,,,,,
B28F1490,001,20-02-2018,80,23,1997,,,,,,
B28F1490,001,21-02-2018,82,25,1995,,,,,,
B28F1490,001,22-02-2018,84,27,1993,,,,,,
B28F1490,001,23-02-2018,86,29,1991,,,,,,
B28F1490,001,24-02-2018,88,31,1989,,,,,,
B28F1490,001,25-02-2018,90,33,1987,,,,,,
B28F1490,001,26-02-2018,92,35,1985,,,,,,
B28F1490,001,27-02-2018,94,37,1983,,,,,,
B28F1490,001,28-02-2018,97,40,1980,,,,,,
B28F1490,001,01-03-2018,98,41,1979,,,,,,
B28F1490,001,02-03-2018,101,44,1976,,,,,,
B28F1490,001,03-03-2018,104,47,1973,,,,,,
B28F1490,001,04-03-2018,106,49,1971,,,,,,
B28F1490,001,05-03-2018,104,47,1973,,,,,,
B28F1490,001,06-03-2018,100,43,1977,,,,,,
B28F1490,001,07-03-2018,99,42,1978,,,,,,
B28F1490,001,08-03-2018,90,33,1987,,,,,,
B28F1490,001,09-03-2018,88,31,1989,,,,,,
B28F1490,001,10-03-2018,84,27,1993,,,,,,
B28F1490,001,11-03-2018,84,27,1993,,,,,,
B28F1490,001,12-03-2018,86,29,1991,,,,,,
B28F1490,001,13-03-2018,82,25,1995,,,,,,
B28F1490,001,14-03-2018,80,23,1997,,,,,,
B28F1490,001,15-03-2018,82,25,1995,,,,,,
B28F1490,001,16-03-2018,80,23,1997,,,,,,
B28F1490,001,17-03-2018,84,27,1993,,,,,,
B28F1490,001,18-03-2018,89,32,1988,,,,,,
B28F1490,001,19-03-2018,92,35,1985,,,,,,
B28F1490,001,20-03-2018,95,38,1982,,,,,,
B28F1490,001,21-03-2018,95,38,1982,,,,,,
B28F1490,001,22-03-2018,92,35,1985,,,,,,
B28F1490,001,23-03-2018,92,35,1985,,,,,,
B28F1490,001,24-03-2018,95,38,1982,,,,,,
B28F1490,001,25-03-2018,98,41,1979,,,,,,
B28F1490,001,26-03-2018,99,42,1978,,,,,,
B28F1490,001,27-03-2018,100,43,1977,,,,,,
B28F1490,001,28-03-2018,98,41,1979,,,,,,
B28F1490,001,29-03-2018,76,19,2001,,,,,,
B28F1490,001,30-03-2018,75,18,2002,,,,,,
B28F1490,001,31-03-2018,73,16,2004,,,,,,
B28F1490,001,01-04-2018,70,13,2007,,,,,,
B28F1490,001,02-04-2018,73,16,2004,,,,,,
B28F1490,001,03-04-2018,76,19,2001,,,,,,
B28F1490,001,04-04-2018,78,21,1999,,,,,,
B28F1490,001,05-04-2018,75,18,2002,,,,,,
B28F1490,001,06-04-2018,77,20,2000,,,,,,
B28F1490,001,07-04-2018,81,24,1996,,,,,,
B28F1490,001,08-04-2018,84,27,1993,,,,,,
B28F1490,001,09-04-2018,86,29,1991,,,,,,
B28F1490,001,10-04-2018,90,33,1987,,,,,,
B28F1490,001,11-04-2018,92,35,1985,,,,,,
B28F1490,001,12-04-2018,94,37,1983,,,,,,
B28F1490,001,13-04-2018,96,39,1981,,,,,,
B28F1490,001,14-04-2018,98,41,1979,,,,,,
B28F1490,001,15-04-2018,93,36,1984,,,,,,
B28F1490,001,16-04-2018,98,41,1979,,,,,,
B28F1490,001,17-04-2018,102,45,1975,,,,,,
B28F1490,001,18-04-2018,104,47,1973,,,,,,
B28F1490,001,19-04-2018,105,48,1972,,,,,,
B28F1490,001,20-04-2018,107,50,1970,,,,,,
B28F1490,001,21-04-2018,108,51,1969,,,,,,
B28F1490,001,22-04-2018,110,53,1967,,,,,,
B28F1490,001,23-04-2018,111,54,1966,,,,,,
B28F1490,001,24-04-2018,112,55,1965,,,,,,
B28F1490,001,25-04-2018,113,56,1964,,,,,,
B28F1490,001,26-04-2018,113,56,1964,,,,,,
B28F1490,001,27-04-2018,114,57,1963,,,,,,
B28F1490,001,28-04-2018,116,59,1961,,,,,,
B28F1490,001,29-04-2018,116,59,1961,,,,,,
B28F1490,001,30-04-2018,76,19,2001,,,,,,
B28F1490,001,01-05-2018,78,21,1999,,,,,,
B28F1490,001,02-05-2018,83,26,1994,,,,,,
B28F1490,001,03-05-2018,89,32,1988,,,,,,
B28F1490,001,04-05-2018,95,38,1982,,,,,,
B28F1490,001,05-05-2018,101,44,1976,,,,,,
B28F1490,001,06-05-2018,106,49,1971,,,,,,
B28F1490,001,07-05-2018,110,53,1967,,,,,,
B28F1490,001,08-05-2018,114,57,1963,,,,,,
B28F1490,001,09-05-2018,118,61,1959,,,,,,
B28F1490,001,10-05-2018,116,59,1961,,,,,,
B28F1490,001,11-05-2018,118,61,1959,,,,,,
B28F1490,001,12-05-2018,122,65,1955,,,,,,
B28F1490,001,13-05-2018,122,65,1955,,,,,,
B28F1490,001,14-05-2018,100,43,1977,,,,,,
B28F1490,001,15-05-2018,111,54,1966,,,,,,
B28F1490,001,16-05-2018,114,57,1963,,,,,,
B28F1490,001,17-05-2018,119,62,1958,,,,,,
B28F1490,001,18-05-2018,122,65,1955,,,,,,
B28F1490,001,19-05-2018,125,68,1952,,,,,,
B28F1490,001,20-05-2018,128,71,1949,,,,,,
B28F1490,001,21-05-2018,131,74,1946,,,,,,
B28F1490,001,22-05-2018,134,77,1943,,,,,,
B28F1490,001,23-05-2018,134,77,1943,,,,,,
B28F1490,001,24-05-2018,139,82,1938,,,,,,
B28F1490,001,25-05-2018,139,82,1938,,,,,,
B28F1490,001,26-05-2018,142,85,1935,,,,,,
B28F1490,001,27-05-2018,146,89,1931,,,,,,
B28F1490,001,28-05-2018,149,92,1928,,,,,,
B28F1490,001,29-05-2018,153,96,1924,,,,,,
B28F1490,001,30-05-2018,117,60,1960,,,,,,
B28F1490,001,31-05-2018,129,72,1948,,,,,,
B28F1490,001,01-06-2018,132,75,1945,,,,,,
B28F1490,001,02-06-2018,134,77,1943,,,,,,
B28F1490,001,03-06-2018,137,80,1940,,,,,,
B28F1490,001,04-06-2018,140,83,1937,,,,,,
B28F1490,001,05-06-2018,143,86,1934,,,,,,
B28F1490,001,06-06-2018,149,92,1928,,,,,,
B28F1490,001,07-06-2018,154,97,1923,,,,,,
B28F1490,001,08-06-2018,156,99,1921,,,,,,
B28F1490,001,09-06-2018,156,99,1921,,,,,,
B28F1490,001,10-06-2018,160,103,1917,,,,,,
B28F1490,001,11-06-2018,164,107,1913,,,,,,
B28F1490,001,12-06-2018,166,109,1911,,,,,,
B28F1490,001,13-06-2018,168,111,1909,,,,,,
B28F1490,001,14-06-2018,170,113,1907,,,,,,
B28F1490,001,15-06-2018,171,114,1906,,,,,,
B28F1490,001,16-06-2018,174,117,1903,,,,,,
B28F1490,001,17-06-2018,176,119,1901,,,,,,
B28F1490,001,18-06-2018,177,120,1900,,,,,,
B28F1490,001,19-06-2018,178,121,1899,,,,,,
B28F1490,001,20-06-2018,180,123,1897,,,,,,
B28F1490,001,21-06-2018,181,124,1896,,,,,,
B28F1490,001,22-06-2018,182,125,1895,,,,,,
B28F1490,001,23-06-2018,184,127,1893,,,,,,
B28F1490,001,24-06-2018,184,127,1893,,,,,,
B28F1490,001,25-06-2018,185,128,1892,,,,,,
B28F1490,001,26-06-2018,186,129,1891,,,,,,
B28F1490,001,27-06-2018,187,130,1890,,,,,,
B28F1490,001,28-06-2018,189,132,1888,,,,,,
B28F1490,001,29-06-2018,190,133,1887,,,,,,
